CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,Drought_Risk,SOIL_PH,CROP_DURATION,TEMPERATURE,WATER_REQUIRED,RELATIVE_HUMIDITY,N,P,K
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.39,120,23.27,935.25,79.91,84.22,63.14,73.49
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.61,120,22.94,926.38,79.25,88.29,44.64,81.59
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.26,120,21.16,1103.48,79.78,74.19,62.41,87.47
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.55,120,21.11,1013.77,80.78,76.2,69.86,77.18
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.42,120,19.76,962.55,80.4,86.02,53.8,84.03
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.34,120,20.92,1072.07,80.16,83.88,62.83,75.2
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.53,120,22.45,1131.98,82.2,85.47,61.29,72.69
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.38,120,21.32,991.91,78.57,70.89,63.87,95.09
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.46,120,25.37,1006.71,80.36,90.27,68.33,82.39
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.54,120,20.56,1036.07,83.97,93.61,58.47,77.03
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.28,120,19.91,1111.51,79.91,90.74,65.38,89.75
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.42,120,23.93,1136.17,79.84,89.35,51.88,76.07
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.22,120,22.32,1100.57,80.73,84.14,47.61,65.72
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.34,120,20.33,965.6,80.95,84.45,57.36,73.28
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.15,120,22.43,998.62,79.39,92.17,67.88,72.53
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.57,120,22.0,1070.5,80.33,73.57,73.69,83.48
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.49,120,20.3,1110.05,77.24,82.86,73.91,87.12
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.26,120,23.13,999.49,82.49,86.85,54.69,71.5
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.15,120,22.42,1134.51,81.11,82.78,54.77,78.93
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.17,120,23.94,981.43,81.27,83.27,57.29,83.52
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.61,120,22.95,1062.13,79.68,77.63,60.98,73.94
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.34,120,21.96,940.25,78.11,83.25,70.74,77.72
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.42,120,21.42,1032.33,77.37,81.22,66.66,84.57
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.38,120,21.42,1049.58,81.6,78.91,47.42,74.61
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.62,120,18.47,1081.43,80.63,80.61,58.33,71.15
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.39,120,20.54,968.02,77.87,74.2,49.99,83.32
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.37,120,25.18,1108.22,77.16,90.4,50.69,77.18
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.48,120,19.79,1145.77,77.87,78.65,44.84,67.64
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.28,120,20.14,1092.16,81.19,91.11,61.06,79.25
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.47,120,22.41,1064.06,77.73,71.61,73.36,95.14
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.4,120,23.03,947.81,80.12,70.67,63.03,76.86
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.1,120,25.41,1078.92,79.35,65.4,67.04,81.87
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.34,120,21.05,1086.43,79.14,62.97,77.91,69.82
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.14,120,20.99,1036.33,81.63,71.83,50.57,88.95
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.21,120,25.78,1181.47,76.96,79.75,57.35,78.77
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.29,120,22.81,940.75,80.66,75.32,52.15,73.14
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.34,120,23.68,1045.6,84.27,75.26,51.1,88.02
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.31,120,20.83,926.11,82.44,80.67,67.54,90.03
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.35,120,19.74,1170.09,75.17,80.9,44.35,72.55
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.64,120,23.42,1107.73,78.06,87.19,46.43,80.28
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.39,120,23.05,1137.43,80.81,84.86,62.87,75.34
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.52,120,21.96,983.29,78.59,87.96,55.67,62.83
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.19,120,23.67,1032.29,78.45,81.09,58.32,82.14
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.51,120,21.06,1156.49,77.73,89.84,61.34,80.65
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.07,120,22.27,1047.89,76.72,88.29,60.03,83.54
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.23,120,21.74,981.82,77.18,70.41,63.66,92.37
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.37,120,22.53,946.99,80.84,77.02,68.82,66.94
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.48,120,19.1,1169.62,78.89,76.37,69.32,73.16
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.32,120,19.97,1056.23,81.2,83.15,67.63,89.55
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.23,120,25.66,1149.85,78.23,72.51,45.75,65.65
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.21,120,18.7,1043.7,77.49,78.3,58.47,82.08
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.6,120,22.32,1112.92,79.47,89.69,59.99,80.74
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.13,120,18.91,1003.1,81.36,85.28,68.86,78.93
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.51,120,25.65,990.97,80.78,73.76,63.82,90.99
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.57,120,21.74,1120.12,78.17,77.96,70.3,69.38
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.56,120,26.24,999.51,80.73,82.8,67.28,78.06
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.18,120,23.11,980.03,76.68,78.7,57.88,83.08
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.06,120,22.6,1115.74,79.38,60.13,65.59,68.78
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.27,120,20.12,934.37,79.38,82.14,43.19,67.28
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.13,120,21.19,997.31,77.64,84.51,73.15,85.42
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.51,120,19.51,1117.38,78.91,71.33,69.35,88.39
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.17,120,20.17,1091.19,77.51,80.38,65.99,73.64
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.38,120,23.74,1022.32,78.85,73.34,63.61,83.78
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.22,120,24.01,1121.0,80.57,72.11,47.25,80.01
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.41,120,23.57,1194.55,80.43,62.58,49.4,80.78
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.42,120,21.79,964.42,82.35,74.33,58.75,81.53
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.59,120,22.34,1008.04,84.45,87.84,65.86,82.04
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.5,120,23.13,1068.16,77.94,81.11,65.77,81.67
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.39,120,23.26,1102.56,82.26,88.51,61.71,80.04
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.14,120,20.3,1064.63,79.85,78.15,54.49,82.48
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.3,120,24.52,1051.08,78.81,85.4,69.07,88.33
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.26,120,19.61,1055.74,84.23,79.3,57.64,85.06
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.33,120,18.42,965.58,81.04,75.04,65.06,88.72
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.27,120,20.41,1157.24,78.94,62.4,70.78,90.56
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.59,120,22.18,1068.42,79.9,74.82,56.2,73.36
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.33,120,23.19,984.07,76.94,83.1,73.35,78.51
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.28,120,23.07,1057.78,77.77,92.76,59.6,84.75
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.36,120,22.36,1025.03,80.12,90.59,59.62,74.93
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.38,120,22.84,1082.0,81.67,69.93,61.98,84.25
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.57,120,22.4,1013.55,77.99,75.06,61.45,80.63
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.12,120,23.82,1115.87,80.84,79.72,54.78,70.8
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.37,120,20.11,1014.28,77.16,65.26,57.64,68.04
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.15,120,21.94,901.93,81.07,69.31,63.79,82.98
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.26,120,20.38,1058.83,78.47,73.99,58.8,67.44
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.39,120,21.17,1033.14,77.09,74.72,62.63,74.52
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.33,120,25.45,1179.77,80.02,91.05,57.27,89.76
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.66,120,19.6,1104.46,79.32,74.76,58.71,90.89
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.35,120,24.94,1060.18,80.26,79.07,49.69,84.12
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.58,120,26.75,1134.17,82.29,71.11,51.42,88.73
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.3,120,20.33,1110.76,80.86,92.64,63.19,68.61
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.25,120,24.45,1055.76,79.35,72.92,53.61,67.74
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.29,120,22.35,1029.07,80.84,85.2,74.51,93.25
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.17,120,21.13,973.73,77.81,96.48,73.84,75.05
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.18,120,25.38,1070.67,83.78,71.36,53.08,70.29
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.24,120,19.64,1075.39,79.8,85.78,56.42,68.39
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.37,120,21.53,1086.72,78.31,87.93,63.19,96.32
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.48,120,20.01,1127.03,82.87,75.49,60.75,82.42
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.25,120,23.14,1108.95,76.17,74.42,58.6,72.62
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.42,120,23.61,1057.23,79.98,69.93,47.17,88.0
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.5,120,21.47,1128.28,77.62,72.54,55.65,78.57
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.12,120,22.22,1032.94,83.75,68.25,60.41,93.86
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.4,120,21.8,1015.92,83.15,90.48,61.42,77.22
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.31,120,21.96,955.43,82.85,83.31,66.5,73.86
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.22,120,20.06,1164.71,79.33,88.5,49.72,80.27
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.32,120,22.71,1061.36,77.92,74.37,75.63,93.8
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.38,120,24.07,1068.15,82.97,75.87,73.6,80.61
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.26,120,25.15,979.38,81.36,77.68,60.52,94.2
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.38,120,22.63,1035.18,80.71,69.19,46.55,66.55
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.45,120,20.76,1032.14,80.16,75.78,47.6,83.73
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.29,120,22.24,1011.17,79.99,75.09,67.29,80.56
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.48,120,21.88,1007.89,82.38,90.42,44.33,80.91
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.37,120,21.32,1097.21,77.57,71.75,65.78,88.91
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.53,120,23.45,1100.81,77.5,73.46,43.35,85.5
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.46,120,25.86,1099.73,82.43,81.07,58.39,68.85
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.1,120,21.48,944.39,80.06,82.58,49.08,84.39
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.2,120,21.22,982.69,82.29,78.57,69.87,77.4
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.21,120,19.26,1007.82,78.51,72.73,65.59,75.22
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.4,120,22.41,1051.28,80.43,70.84,49.04,81.8
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.39,120,22.6,1129.89,81.31,97.7,44.27,73.91
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.31,120,18.97,1139.73,77.89,86.51,59.78,88.06
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.6,120,23.41,1092.04,83.04,85.85,59.55,89.69
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.39,120,18.68,1110.93,78.39,89.4,70.12,73.35
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.54,120,22.63,1090.05,76.17,87.99,49.7,79.19
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.5,120,24.93,1066.94,76.97,80.81,67.87,82.71
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.49,120,21.54,996.64,81.29,87.3,53.27,71.22
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.42,120,22.18,993.17,75.96,69.77,77.99,71.15
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.31,120,20.08,1085.1,81.23,74.32,59.99,89.72
bottle gourd,vegetables,sandy Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.17,120,22.88,1064.6,76.35,80.55,63.17,74.3
