CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,Drought_Risk,SOIL_PH,CROP_DURATION,TEMPERATURE,WATER_REQUIRED,RELATIVE_HUMIDITY,N,P,K
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.0,101,22,457,78,114,65,92
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.12,110,24,457,81,130,58,117
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.2,105,22,390,75,116,58,87
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.06,117,21,485,81,115,73,110
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.37,107,21,454,81,113,61,88
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.11,107,22,473,82,119,52,104
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.17,109,20,461,80,116,76,100
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.37,110,22,486,84,119,65,114
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.08,111,23,480,79,133,58,91
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.16,112,21,510,79,122,55,105
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.99,111,22,500,81,130,59,105
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.01,101,23,476,82,137,68,100
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.17,116,23,421,79,117,62,88
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.17,113,21,418,83,119,60,107
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.92,102,22,521,81,107,58,99
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.22,110,22,494,80,116,72,101
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.02,103,22,371,82,133,64,109
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.13,107,22,522,80,117,68,99
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.92,103,23,460,75,140,56,104
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.34,106,20,443,80,135,52,105
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.21,109,22,477,81,126,50,98
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.13,110,22,494,75,130,76,111
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.19,106,23,498,80,134,73,84
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.06,105,22,486,81,112,59,105
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.04,104,24,498,77,131,70,97
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.32,116,22,500,80,127,55,108
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.26,106,21,430,77,114,49,108
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.21,110,21,492,78,119,56,86
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.22,108,23,401,81,129,59,112
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.41,106,22,510,77,124,61,91
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.97,105,20,466,80,122,72,87
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.09,106,22,511,79,100,71,116
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.26,107,22,375,80,139,58,111
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.27,114,24,468,80,120,67,101
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.23,109,21,478,82,116,71,92
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.32,109,22,458,77,139,63,105
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.2,110,22,491,79,106,71,103
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.06,107,21,450,75,124,62,88
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.08,117,20,400,82,144,78,108
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.1,113,23,442,79,108,51,88
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.05,115,21,440,77,125,57,107
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.38,102,21,468,80,123,56,96
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.15,116,23,471,77,128,63,101
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.32,118,22,459,80,131,55,103
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.11,103,22,412,80,118,63,90
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.93,110,22,459,81,113,56,101
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.95,110,22,518,79,146,61,108
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.84,111,22,450,79,106,52,94
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.31,108,22,525,81,130,59,97
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.17,110,24,401,78,132,63,101
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.34,112,22,385,81,140,62,97
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.22,113,23,419,80,127,54,105
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.19,113,23,496,83,116,51,87
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.12,112,21,432,79,118,56,106
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.95,111,22,374,78,134,59,111
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.3,105,22,408,80,122,51,96
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.94,102,21,404,76,120,62,96
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.15,110,22,400,83,131,61,105
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.04,106,24,445,76,140,48,100
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.12,111,21,483,79,120,63,95
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.93,115,21,399,83,121,58,106
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.11,111,22,490,75,141,69,105
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.13,116,22,469,81,138,73,88
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.09,112,21,453,82,123,65,104
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.07,100,22,425,80,133,52,103
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.16,108,24,494,83,133,71,85
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.15,108,20,525,78,130,61,84
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.05,102,23,479,80,115,60,95
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.21,110,21,433,77,128,50,106
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.07,101,22,458,81,111,50,86
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.16,111,22,415,81,122,60,112
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.15,106,20,434,79,117,61,104
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.3,111,21,520,82,114,60,107
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.92,106,20,366,80,123,51,93
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.28,107,23,495,79,128,59,109
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.01,109,20,423,78,129,43,97
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.27,115,21,516,80,106,71,93
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.0,105,21,408,80,136,53,88
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.01,114,23,440,80,130,45,108
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.14,107,22,432,77,134,62,97
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.18,111,22,481,78,141,57,95
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.39,109,22,408,79,111,67,86
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.06,110,20,502,77,131,53,97
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.32,108,23,442,79,136,62,89
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.35,114,20,472,80,130,69,104
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.12,107,21,425,78,127,50,96
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.16,104,20,431,77,137,67,101
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.83,107,22,413,81,135,45,96
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.08,106,22,382,79,120,59,90
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.29,113,23,496,82,125,58,85
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.93,105,23,424,82,104,60,104
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.06,109,20,431,75,112,55,106
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.19,116,23,490,80,119,53,97
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.18,106,22,445,77,129,58,93
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.22,112,22,478,78,126,76,94
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.14,116,22,427,79,109,60,85
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.27,103,22,450,78,125,48,84
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.91,111,21,484,80,132,60,109
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.15,110,23,517,80,137,62,106
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.06,104,23,394,82,137,69,94
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.05,108,21,445,79,120,63,110
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.31,101,23,464,78,140,54,92
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.47,117,22,446,77,120,74,106
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.94,107,22,432,83,130,43,98
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.31,111,23,411,81,145,60,93
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.2,111,23,418,82,131,59,108
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.21,107,23,476,81,137,79,96
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.35,104,20,483,78,147,70,113
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.04,115,22,398,76,123,70,111
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.12,114,23,478,79,116,54,96
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.15,109,22,467,83,118,62,95
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.98,112,22,451,77,116,64,110
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.27,102,22,400,76,117,65,95
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.02,111,23,418,78,132,63,102
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.86,111,24,466,82,124,59,100
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.01,107,24,466,80,136,61,100
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.94,107,22,499,82,129,51,115
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.02,108,23,398,79,138,44,113
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.22,110,22,496,80,127,64,115
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.25,109,23,418,81,147,62,97
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.08,108,23,485,79,130,60,101
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.11,109,24,491,78,113,52,97
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.07,112,22,377,78,126,59,105
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.08,111,23,442,78,129,48,92
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.3,103,22,489,75,117,52,94
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.26,111,22,442,76,118,64,117
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.24,112,21,466,78,107,64,99
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.33,117,22,474,80,123,54,83
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.2,111,23,368,79,111,72,110
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.04,109,22,455,81,131,63,111
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.91,112,22,522,83,140,50,87
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.26,115,23,417,78,114,50,82
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.29,110,22,397,78,140,54,111
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.29,107,22,368,81,123,44,104
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.23,117,22,471,82,116,46,101
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.06,102,21,436,79,137,64,93
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.28,106,24,368,82,131,57,105
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.11,106,23,485,77,122,56,101
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.32,105,22,483,78,109,54,104
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.26,104,20,443,80,115,69,90
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.31,108,24,455,79,138,71,109
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.03,103,23,437,76,107,61,90
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.06,112,20,465,77,122,47,98
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.17,115,24,408,81,124,68,112
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.97,113,20,482,78,130,59,93
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.16,108,23,459,79,109,63,110
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.42,114,21,454,82,143,50,89
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.27,115,24,505,84,121,64,102
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.41,106,20,454,80,119,70,102
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.16,109,23,402,75,135,61,94
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.06,105,22,440,77,121,60,96
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,5.87,109,20,445,79,110,51,112
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.04,114,21,416,78,139,58,86
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.23,105,20,462,78,117,61,103
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.02,114,20,511,81,105,65,90
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.29,107,22,513,79,102,49,87
onion,vegetables,Loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Jul,Aug,Sep,Oct,Nov","irrigated,rainfed",,6.37,110,22,528,82,113,77,103
