CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,Drought_Risk,SOIL_PH,CROP_DURATION,TEMPERATURE,WATER_REQUIRED,RELATIVE_HUMIDITY,N,P,K
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.88,79,25,1091,93,120,66,113
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.62,66,28,959,93,117,43,98
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.89,86,22,792,91,115,50,90
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.2,87,24,810,91,142,54,99
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.36,68,20,758,91,126,68,95
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.72,72,17,1047,93,116,62,104
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.12,74,21,884,92,113,59,87
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.26,75,21,894,91,128,43,108
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.71,72,25,722,93,123,59,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.74,71,25,521,91,125,50,114
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.46,83,18,1008,91,146,74,92
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.26,72,22,948,92,128,51,101
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.5,83,18,1006,94,126,62,108
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.16,75,21,822,91,146,61,82
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.29,64,17,912,91,116,56,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.06,69,19,928,92,118,62,93
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.27,78,20,612,93,132,53,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.21,74,25,728,92,137,64,91
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.02,77,20,883,92,133,45,103
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.74,65,26,1017,92,122,64,85
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.1,61,18,765,93,128,56,116
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.24,76,18,680,91,142,63,102
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.27,69,24,1064,91,128,68,95
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.95,82,24,953,92,136,70,99
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.35,75,23,1052,94,117,73,95
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.3,63,23,829,93,130,59,93
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.3,79,16,836,92,120,65,111
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.44,77,22,1017,92,134,60,89
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.98,72,16,847,91,125,64,90
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.61,74,24,826,91,115,46,90
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.17,65,21,776,92,122,62,107
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.32,68,25,890,91,113,45,102
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.41,74,25,749,92,128,60,101
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.71,78,24,675,91,115,62,118
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.96,76,21,749,90,131,67,91
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.14,73,17,646,90,118,72,99
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.11,77,21,680,90,119,44,109
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.75,84,27,1003,90,129,71,93
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.61,80,24,992,93,122,54,110
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.79,73,26,602,91,141,61,108
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.12,86,23,851,94,145,57,86
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.29,67,25,819,91,120,50,112
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.65,78,17,572,93,111,67,94
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.7,89,25,1096,91,110,49,91
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.76,75,25,1150,93,135,55,90
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.91,62,23,875,93,126,70,105
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.84,71,16,841,92,123,49,103
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.99,77,22,860,90,138,51,116
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.38,72,24,863,93,117,59,89
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.25,69,21,1162,93,120,70,118
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.41,68,20,1140,90,120,52,112
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.03,79,29,718,92,129,70,98
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.35,80,23,886,93,125,67,84
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.41,78,27,866,91,128,45,96
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.33,76,24,715,90,130,69,85
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.8,81,24,686,91,108,47,90
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.91,65,26,929,94,108,50,83
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.4,81,17,1134,92,122,50,97
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.38,76,26,996,94,134,50,85
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.56,71,27,743,93,125,56,83
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.01,83,21,823,93,128,60,108
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.26,69,21,790,93,142,60,97
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.61,70,22,870,93,140,65,106
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.52,74,23,1173,90,135,61,101
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.27,73,26,760,93,131,65,90
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.91,78,27,821,92,115,69,103
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.47,70,18,764,92,131,52,94
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.92,68,23,967,91,122,60,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.38,75,25,896,93,142,73,93
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.65,77,20,864,92,115,64,90
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.7,66,22,621,92,120,61,99
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.9,66,24,826,92,109,63,110
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.07,61,23,573,93,109,72,102
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.54,68,22,781,91,115,68,107
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.7,86,17,853,91,120,75,98
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.95,65,22,695,92,121,60,96
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.33,70,21,867,91,101,74,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.29,77,26,755,93,128,64,95
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.97,88,29,686,92,127,67,95
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.43,82,20,821,92,116,66,113
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.55,73,21,641,91,132,58,96
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.39,69,18,841,91,124,53,99
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.28,74,20,689,92,121,71,119
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.2,81,19,902,92,113,53,90
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.68,81,22,922,93,140,54,98
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.1,87,23,600,93,137,60,112
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.47,79,19,1118,91,147,67,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.17,87,22,638,90,111,49,110
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.46,67,20,932,92,123,49,105
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.36,75,25,734,93,124,48,95
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.74,75,24,649,93,136,61,86
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.15,82,28,840,90,140,66,102
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.47,83,20,752,93,141,58,98
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.43,64,26,1160,90,138,62,99
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.79,81,17,996,92,124,59,99
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.22,73,21,732,90,148,65,102
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.32,72,24,918,91,112,69,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.39,76,27,655,92,136,75,88
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.28,63,22,872,91,141,65,107
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.43,83,24,730,91,129,72,93
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.71,72,24,979,90,114,47,96
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.34,79,20,1106,93,121,59,95
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.29,69,18,811,92,129,56,108
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.63,73,24,688,91,125,57,94
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.41,77,25,1074,94,106,52,85
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.19,72,21,768,92,124,58,93
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.56,69,24,1079,91,123,65,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.64,76,28,969,92,129,50,91
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.29,72,26,912,92,118,65,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.94,72,24,718,90,125,47,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.33,64,23,741,91,103,56,93
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.31,63,23,765,91,119,46,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.69,70,21,969,91,111,63,101
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.73,66,24,998,93,103,47,101
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.16,79,23,1115,92,131,45,94
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.2,68,20,731,91,120,63,114
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.04,66,18,863,91,124,55,97
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.35,83,20,830,91,119,54,94
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.11,73,23,792,91,116,67,107
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.42,76,27,679,93,138,50,87
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.88,77,20,1099,92,117,52,99
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.31,87,19,957,93,124,64,102
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.54,68,23,658,91,129,66,101
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.73,76,20,898,92,114,49,101
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.07,71,23,610,90,127,56,105
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.66,63,19,669,92,114,61,98
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.31,72,18,638,91,131,73,97
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.91,68,22,677,91,140,47,89
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.11,70,20,939,92,134,54,97
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.32,67,19,990,94,128,63,96
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.77,77,23,705,93,136,64,91
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.43,78,28,737,91,120,71,98
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.05,67,23,858,92,141,58,101
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.34,69,22,988,93,128,66,110
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.7,75,23,935,91,129,70,92
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.25,70,26,1101,91,121,54,110
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.2,70,24,904,92,115,64,101
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.86,85,22,595,91,124,70,98
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.18,73,16,650,92,119,52,84
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.42,77,17,959,92,118,62,110
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.63,76,17,1032,90,140,46,97
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.64,68,28,1098,92,113,55,102
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.37,74,23,807,92,112,74,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.94,71,21,709,91,104,43,111
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.92,80,23,883,92,119,64,88
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.17,65,21,886,92,124,48,100
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.51,72,19,872,90,140,61,94
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.53,82,27,736,94,131,52,95
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.68,67,17,957,91,128,66,102
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.16,75,17,597,91,112,60,91
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,6.27,71,26,551,91,117,62,101
capsicum,vegetables,"Loamy soil,Laterite soil",Zaid,"Mar,Apr,May,Jun,Jul","May,Jun,Jul,Aug,Sep",irrigated,,5.9,68,21,913,92,142,62,90
